%Time(s);X-Position (X[2]);Y-Position (X[1]);Input U
3.78000000e+00;-1.65833448e-02;-5.36816654e-02;9.64795063e-01
3.79000000e+00;-1.71205498e-02;-5.40321697e-02;9.64976192e-01
3.80000000e+00;-1.76612449e-02;-5.43807528e-02;9.65156482e-01
3.81000000e+00;-1.82054106e-02;-5.47273616e-02;9.65335937e-01
3.82000000e+00;-1.87530270e-02;-5.50719426e-02;9.65514562e-01
3.83000000e+00;-1.93040738e-02;-5.54144420e-02;9.65692361e-01
3.84000000e+00;-1.98585298e-02;-5.57548055e-02;9.65869340e-01
3.85000000e+00;-2.04163735e-02;-5.60929786e-02;9.66045501e-01
3.86000000e+00;-2.09775828e-02;-5.64289065e-02;9.66220850e-01
3.87000000e+00;-2.15421352e-02;-5.67625338e-02;9.66395392e-01
3.88000000e+00;-2.21100073e-02;-5.70938052e-02;9.66569130e-01
3.89000000e+00;-2.26811756e-02;-5.74226646e-02;9.66742069e-01
3.90000000e+00;-2.32556155e-02;-5.77490560e-02;9.66914213e-01
3.91000000e+00;-2.38333024e-02;-5.80729227e-02;9.67085566e-01
3.92000000e+00;-2.44142107e-02;-5.83942079e-02;9.67256133e-01
3.93000000e+00;-2.49983145e-02;-5.87128545e-02;9.67425918e-01
3.94000000e+00;-2.55855872e-02;-5.90288048e-02;9.67594925e-01
3.95000000e+00;-2.61760016e-02;-5.93420012e-02;9.67763158e-01
3.96000000e+00;-2.67695300e-02;-5.96523853e-02;9.67930622e-01
3.97000000e+00;-2.73661441e-02;-5.99598989e-02;9.68097319e-01
3.98000000e+00;-2.79658150e-02;-6.02644831e-02;9.68263255e-01
3.99000000e+00;-2.85685132e-02;-6.05660788e-02;9.68428434e-01
4.00000000e+00;-2.91742087e-02;-6.08646267e-02;9.68592858e-01
4.01000000e+00;-2.97828707e-02;-6.11600671e-02;9.68756533e-01
4.02000000e+00;-3.03944681e-02;-6.14523401e-02;9.68919463e-01
4.03000000e+00;-3.10089690e-02;-6.17413853e-02;9.69081650e-01
4.04000000e+00;-3.16263408e-02;-6.20271421e-02;9.69243099e-01
4.05000000e+00;-3.22465506e-02;-6.23095498e-02;9.69403814e-01
4.06000000e+00;-3.28695646e-02;-6.25885472e-02;9.69563799e-01
4.07000000e+00;-3.34953485e-02;-6.28640728e-02;9.69723057e-01
4.08000000e+00;-3.41238675e-02;-6.31360650e-02;9.69881592e-01
4.09000000e+00;-3.47550860e-02;-6.34044618e-02;9.70039408e-01
4.10000000e+00;-3.53889680e-02;-6.36692008e-02;9.70196509e-01
4.11000000e+00;-3.60254765e-02;-6.39302197e-02;9.70352898e-01
4.12000000e+00;-3.66645742e-02;-6.41874556e-02;9.70508579e-01
4.13000000e+00;-3.73062232e-02;-6.44408455e-02;9.70663555e-01
4.14000000e+00;-3.79503848e-02;-6.46903261e-02;9.70817830e-01
4.15000000e+00;-3.85970196e-02;-6.49358338e-02;9.70971408e-01
4.16000000e+00;-3.92460878e-02;-6.51773048e-02;9.71124292e-01
4.17000000e+00;-3.98975488e-02;-6.54146751e-02;9.71276485e-01
4.18000000e+00;-4.05513614e-02;-6.56478804e-02;9.71427992e-01
4.19000000e+00;-4.12074839e-02;-6.58768561e-02;9.71578816e-01
4.20000000e+00;-4.18658736e-02;-6.61015376e-02;9.71728959e-01
4.21000000e+00;-4.25264876e-02;-6.63218598e-02;9.71878426e-01
4.22000000e+00;-4.31892819e-02;-6.65377575e-02;9.72027220e-01
4.23000000e+00;-4.38542122e-02;-6.67491653e-02;9.72175343e-01
4.24000000e+00;-4.45212334e-02;-6.69560177e-02;9.72322801e-01
4.25000000e+00;-4.51902997e-02;-6.71582486e-02;9.72469595e-01
4.26000000e+00;-4.58613649e-02;-6.73557921e-02;9.72615730e-01
4.27000000e+00;-4.65343817e-02;-6.75485820e-02;9.72761207e-01
4.28000000e+00;-4.72093025e-02;-6.77365518e-02;9.72906032e-01
4.29000000e+00;-4.78860789e-02;-6.79196349e-02;9.73050206e-01
4.30000000e+00;-4.85646618e-02;-6.80977645e-02;9.73193734e-01
4.31000000e+00;-4.92450016e-02;-6.82708736e-02;9.73336617e-01
4.32000000e+00;-4.99270479e-02;-6.84388951e-02;9.73478860e-01
4.33000000e+00;-5.06107495e-02;-6.86017616e-02;9.73620466e-01
4.34000000e+00;-5.12960548e-02;-6.87594057e-02;9.73761437e-01
4.35000000e+00;-5.19829114e-02;-6.89117597e-02;9.73901777e-01
4.36000000e+00;-5.26712662e-02;-6.90587559e-02;9.74041489e-01
4.37000000e+00;-5.33610654e-02;-6.92003263e-02;9.74180576e-01
4.38000000e+00;-5.40522546e-02;-6.93364028e-02;9.74319040e-01
4.39000000e+00;-5.47447788e-02;-6.94669174e-02;9.74456886e-01
4.40000000e+00;-5.54385820e-02;-6.95918016e-02;9.74594115e-01
4.41000000e+00;-5.61336078e-02;-6.97109871e-02;9.74730731e-01
4.42000000e+00;-5.68297991e-02;-6.98244052e-02;9.74866737e-01
4.43000000e+00;-5.75270981e-02;-6.99319874e-02;9.75002136e-01
4.44000000e+00;-5.82254461e-02;-7.00336649e-02;9.75136930e-01
4.45000000e+00;-5.89247840e-02;-7.01293689e-02;9.75271123e-01
4.46000000e+00;-5.96250518e-02;-7.02190303e-02;9.75404717e-01
4.47000000e+00;-6.03261891e-02;-7.03025803e-02;9.75537715e-01
4.48000000e+00;-6.10281344e-02;-7.03799498e-02;9.75670120e-01
4.49000000e+00;-6.17308259e-02;-7.04510696e-02;9.75801935e-01
4.50000000e+00;-6.24342008e-02;-7.05158705e-02;9.75933163e-01
4.51000000e+00;-6.31381959e-02;-7.05742832e-02;9.76063806e-01
4.52000000e+00;-6.38427470e-02;-7.06262386e-02;9.76193867e-01
4.53000000e+00;-6.45477895e-02;-7.06716672e-02;9.76323349e-01
4.54000000e+00;-6.52532579e-02;-7.07104996e-02;9.76452255e-01
4.55000000e+00;-6.59590861e-02;-7.07426666e-02;9.76580587e-01
4.56000000e+00;-6.66652073e-02;-7.07680988e-02;9.76708348e-01
4.57000000e+00;-6.73715540e-02;-7.07867267e-02;9.76835541e-01
4.58000000e+00;-6.80780579e-02;-7.07984809e-02;9.76962168e-01
4.59000000e+00;-6.87846503e-02;-7.08032921e-02;9.77088231e-01
4.60000000e+00;-6.94912615e-02;-7.08010909e-02;9.77213735e-01
4.61000000e+00;-7.01978212e-02;-7.07918079e-02;9.77338680e-01
4.62000000e+00;-7.09042585e-02;-7.07753739e-02;9.77463070e-01
4.63000000e+00;-7.16105017e-02;-7.07517196e-02;9.77586907e-01
4.64000000e+00;-7.23164785e-02;-7.07207758e-02;9.77710194e-01
4.65000000e+00;-7.30221159e-02;-7.06824733e-02;9.77832934e-01
4.66000000e+00;-7.37273400e-02;-7.06367431e-02;9.77955128e-01
4.67000000e+00;-7.44320766e-02;-7.05835161e-02;9.78076779e-01
4.68000000e+00;-7.51362504e-02;-7.05227234e-02;9.78197890e-01
4.69000000e+00;-7.58397858e-02;-7.04542962e-02;9.78318464e-01
4.70000000e+00;-7.65426062e-02;-7.03781658e-02;9.78438502e-01
4.71000000e+00;-7.72446344e-02;-7.02942634e-02;9.78558007e-01
4.72000000e+00;-7.79457926e-02;-7.02025208e-02;9.78676982e-01
4.73000000e+00;-7.86460023e-02;-7.01028693e-02;9.78795428e-01
4.74000000e+00;-7.93451843e-02;-6.99952409e-02;9.78913349e-01
4.75000000e+00;-8.00432586e-02;-6.98795675e-02;9.79030747e-01
4.76000000e+00;-8.07401448e-02;-6.97557810e-02;9.79147623e-01
4.77000000e+00;-8.14357614e-02;-6.96238138e-02;9.79263981e-01
4.78000000e+00;-8.21300267e-02;-6.94835982e-02;9.79379823e-01
4.79000000e+00;-8.28228580e-02;-6.93350669e-02;9.79495150e-01
4.80000000e+00;-8.35141721e-02;-6.91781526e-02;9.79609966e-01
4.81000000e+00;-8.42038849e-02;-6.90127883e-02;9.79724272e-01
4.82000000e+00;-8.48919120e-02;-6.88389072e-02;9.79838072e-01
4.83000000e+00;-8.55781680e-02;-6.86564427e-02;9.79951366e-01
4.84000000e+00;-8.62625669e-02;-6.84653285e-02;9.80064157e-01
4.85000000e+00;-8.69450223e-02;-6.82654984e-02;9.80176449e-01
4.86000000e+00;-8.76254467e-02;-6.80568867e-02;9.80288241e-01
4.87000000e+00;-8.83037524e-02;-6.78394276e-02;9.80399538e-01
4.88000000e+00;-8.89798507e-02;-6.76130559e-02;9.80510341e-01
4.89000000e+00;-8.96536524e-02;-6.73777066e-02;9.80620652e-01
4.90000000e+00;-9.03250677e-02;-6.71333148e-02;9.80730474e-01
4.91000000e+00;-9.09940061e-02;-6.68798161e-02;9.80839808e-01
4.92000000e+00;-9.16603763e-02;-6.66171464e-02;9.80948657e-01
4.93000000e+00;-9.23240866e-02;-6.63452419e-02;9.81057022e-01
4.94000000e+00;-9.29850445e-02;-6.60640389e-02;9.81164907e-01
4.95000000e+00;-9.36431571e-02;-6.57734745e-02;9.81272312e-01
4.96000000e+00;-9.42983306e-02;-6.54734857e-02;9.81379241e-01
4.97000000e+00;-9.49504707e-02;-6.51640101e-02;9.81485695e-01
4.98000000e+00;-9.55994824e-02;-6.48449857e-02;9.81591676e-01
4.99000000e+00;-9.62452703e-02;-6.45163508e-02;9.81697186e-01
5.00000000e+00;-9.68877380e-02;-6.41780440e-02;9.81802227e-01
5.01000000e+00;-9.75267890e-02;-6.38300044e-02;9.81906802e-01
5.02000000e+00;-9.81623257e-02;-6.34721716e-02;9.82010912e-01
5.03000000e+00;-9.87942502e-02;-6.31044856e-02;9.82114559e-01
5.04000000e+00;-9.94224639e-02;-6.27268866e-02;9.82217746e-01
5.05000000e+00;-1.00046868e-01;-6.23393155e-02;9.82320473e-01
5.06000000e+00;-1.00667362e-01;-6.19417135e-02;9.82422744e-01
5.07000000e+00;-1.01283846e-01;-6.15340224e-02;9.82524560e-01
5.08000000e+00;-1.01896218e-01;-6.11161844e-02;9.82625923e-01
5.09000000e+00;-1.02504379e-01;-6.06881421e-02;9.82726835e-01
5.10000000e+00;-1.03108224e-01;-6.02498388e-02;9.82827297e-01
5.11000000e+00;-1.03707653e-01;-5.98012182e-02;9.82927313e-01
5.12000000e+00;-1.04302561e-01;-5.93422244e-02;9.83026883e-01
5.13000000e+00;-1.04892845e-01;-5.88728022e-02;9.83126009e-01
5.14000000e+00;-1.05478400e-01;-5.83928968e-02;9.83224694e-01
5.15000000e+00;-1.06059122e-01;-5.79024541e-02;9.83322939e-01
5.16000000e+00;-1.06634905e-01;-5.74014205e-02;9.83420747e-01
5.17000000e+00;-1.07205644e-01;-5.68897428e-02;9.83518118e-01
5.18000000e+00;-1.07771231e-01;-5.63673687e-02;9.83615054e-01
5.19000000e+00;-1.08331561e-01;-5.58342462e-02;9.83711559e-01
5.20000000e+00;-1.08886525e-01;-5.52903240e-02;9.83807632e-01
5.21000000e+00;-1.09436015e-01;-5.47355515e-02;9.83903277e-01
5.22000000e+00;-1.09979923e-01;-5.41698787e-02;9.83998495e-01
5.23000000e+00;-1.10518140e-01;-5.35932560e-02;9.84093287e-01
5.24000000e+00;-1.11050557e-01;-5.30056346e-02;9.84187656e-01
5.25000000e+00;-1.11577063e-01;-5.24069666e-02;9.84281602e-01
5.26000000e+00;-1.12097549e-01;-5.17972043e-02;9.84375129e-01
5.27000000e+00;-1.12611902e-01;-5.11763011e-02;9.84468237e-01
5.28000000e+00;-1.13120012e-01;-5.05442107e-02;9.84560929e-01
5.29000000e+00;-1.13621767e-01;-4.99008877e-02;9.84653205e-01
5.30000000e+00;-1.14117055e-01;-4.92462874e-02;9.84745069e-01
5.31000000e+00;-1.14605763e-01;-4.85803658e-02;9.84836520e-01
5.32000000e+00;-1.15087777e-01;-4.79030796e-02;9.84927562e-01
5.33000000e+00;-1.15562985e-01;-4.72143862e-02;9.85018196e-01
5.34000000e+00;-1.16031272e-01;-4.65142438e-02;9.85108423e-01
5.35000000e+00;-1.16492523e-01;-4.58026114e-02;9.85198245e-01
5.36000000e+00;-1.16946625e-01;-4.50794485e-02;9.85287664e-01
5.37000000e+00;-1.17393461e-01;-4.43447158e-02;9.85376681e-01
5.38000000e+00;-1.17832916e-01;-4.35983743e-02;9.85465298e-01
5.39000000e+00;-1.18264874e-01;-4.28403862e-02;9.85553516e-01
5.40000000e+00;-1.18689218e-01;-4.20707142e-02;9.85641338e-01
5.41000000e+00;-1.19105833e-01;-4.12893221e-02;9.85728764e-01
5.42000000e+00;-1.19514600e-01;-4.04961742e-02;9.85815797e-01
5.43000000e+00;-1.19915402e-01;-3.96912358e-02;9.85902438e-01
5.44000000e+00;-1.20308122e-01;-3.88744730e-02;9.85988688e-01
5.45000000e+00;-1.20692641e-01;-3.80458529e-02;9.86074550e-01
5.46000000e+00;-1.21068841e-01;-3.72053432e-02;9.86160023e-01
5.47000000e+00;-1.21436603e-01;-3.63529125e-02;9.86245111e-01
5.48000000e+00;-1.21795808e-01;-3.54885306e-02;9.86329815e-01
5.49000000e+00;-1.22146336e-01;-3.46121677e-02;9.86414136e-01
5.50000000e+00;-1.22488068e-01;-3.37237952e-02;9.86498076e-01
5.51000000e+00;-1.22820885e-01;-3.28233854e-02;9.86581635e-01
5.52000000e+00;-1.23144664e-01;-3.19109113e-02;9.86664817e-01
5.53000000e+00;-1.23459287e-01;-3.09863470e-02;9.86747621e-01
5.54000000e+00;-1.23764633e-01;-3.00496675e-02;9.86830051e-01
5.55000000e+00;-1.24060579e-01;-2.91008487e-02;9.86912106e-01
5.56000000e+00;-1.24347006e-01;-2.81398675e-02;9.86993789e-01
5.57000000e+00;-1.24623791e-01;-2.71667016e-02;9.87075102e-01
5.58000000e+00;-1.24890814e-01;-2.61813297e-02;9.87156044e-01
5.59000000e+00;-1.25147951e-01;-2.51837317e-02;9.87236619e-01
5.60000000e+00;-1.25395081e-01;-2.41738882e-02;9.87316827e-01
5.61000000e+00;-1.25632082e-01;-2.31517809e-02;9.87396670e-01
5.62000000e+00;-1.25858831e-01;-2.21173924e-02;9.87476149e-01
5.63000000e+00;-1.26075206e-01;-2.10707065e-02;9.87555266e-01
5.64000000e+00;-1.26281083e-01;-2.00117078e-02;9.87634022e-01
5.65000000e+00;-1.26476341e-01;-1.89403819e-02;9.87712418e-01
5.66000000e+00;-1.26660855e-01;-1.78567157e-02;9.87790456e-01
5.67000000e+00;-1.26834502e-01;-1.67606968e-02;9.87868138e-01
5.68000000e+00;-1.26997160e-01;-1.56523141e-02;9.87945464e-01
5.69000000e+00;-1.27148704e-01;-1.45315573e-02;9.88022436e-01
5.70000000e+00;-1.27289012e-01;-1.33984174e-02;9.88099055e-01
5.71000000e+00;-1.27417959e-01;-1.22528862e-02;9.88175323e-01
5.72000000e+00;-1.27535422e-01;-1.10949567e-02;9.88251241e-01
5.73000000e+00;-1.27641278e-01;-9.92462311e-03;9.88326810e-01
5.74000000e+00;-1.27735402e-01;-8.74188049e-03;9.88402032e-01
5.75000000e+00;-1.27817670e-01;-7.54672509e-03;9.88476908e-01
5.76000000e+00;-1.27887959e-01;-6.33915426e-03;9.88551439e-01
5.77000000e+00;-1.27946144e-01;-5.11916644e-03;9.88625627e-01
5.78000000e+00;-1.27992102e-01;-3.88676118e-03;9.88699473e-01
5.79000000e+00;-1.28025709e-01;-2.64193914e-03;9.88772978e-01
5.80000000e+00;-1.28046841e-01;-1.38470211e-03;9.88846144e-01
5.81000000e+00;-1.28055375e-01;-1.15052999e-04;9.88918971e-01
5.82000000e+00;-1.28051185e-01;1.16700413e-03;9.88991462e-01
5.83000000e+00;-1.28034148e-01;2.46146407e-03;9.89063616e-01
5.84000000e+00;-1.28004142e-01;3.76832049e-03;9.89135437e-01
5.85000000e+00;-1.27961041e-01;5.08756588e-03;9.89206924e-01
5.86000000e+00;-1.27904722e-01;6.41919156e-03;9.89278079e-01
5.87000000e+00;-1.27835062e-01;7.76318770e-03;9.89348904e-01
5.88000000e+00;-1.27751938e-01;9.11954328e-03;9.89419399e-01
5.89000000e+00;-1.27655226e-01;1.04882461e-02;9.89489566e-01
5.90000000e+00;-1.27544803e-01;1.18692828e-02;9.89559406e-01
5.91000000e+00;-1.27420545e-01;1.32626387e-02;9.89628921e-01
5.92000000e+00;-1.27282331e-01;1.46682981e-02;9.89698111e-01
5.93000000e+00;-1.27130037e-01;1.60862439e-02;9.89766977e-01
5.94000000e+00;-1.26963540e-01;1.75164580e-02;9.89835521e-01
5.95000000e+00;-1.26782719e-01;1.89589209e-02;9.89903745e-01
5.96000000e+00;-1.26587452e-01;2.04136118e-02;9.89971648e-01
5.97000000e+00;-1.26377615e-01;2.18805090e-02;9.90039233e-01
5.98000000e+00;-1.26153088e-01;2.33595891e-02;9.90106501e-01
5.99000000e+00;-1.25913750e-01;2.48508279e-02;9.90173452e-01
6.00000000e+00;-1.25659478e-01;2.63541996e-02;9.90240088e-01
6.01000000e+00;-1.25390152e-01;2.78696772e-02;9.90306410e-01
6.02000000e+00;-1.25105651e-01;2.93972326e-02;9.90372420e-01
6.03000000e+00;-1.24805855e-01;3.09368363e-02;9.90438118e-01
6.04000000e+00;-1.24490643e-01;3.24884574e-02;9.90503505e-01
6.05000000e+00;-1.24159897e-01;3.40520639e-02;9.90568583e-01
6.06000000e+00;-1.23813495e-01;3.56276224e-02;9.90633353e-01
6.07000000e+00;-1.23451320e-01;3.72150981e-02;9.90697815e-01
6.08000000e+00;-1.23073253e-01;3.88144551e-02;9.90761972e-01
6.09000000e+00;-1.22679174e-01;4.04256560e-02;9.90825823e-01
6.10000000e+00;-1.22268967e-01;4.20486621e-02;9.90889371e-01
6.11000000e+00;-1.21842513e-01;4.36834334e-02;9.90952616e-01
6.12000000e+00;-1.21399694e-01;4.53299284e-02;9.91015560e-01
6.13000000e+00;-1.20940396e-01;4.69881045e-02;9.91078203e-01
6.14000000e+00;-1.20464500e-01;4.86579175e-02;9.91140546e-01
6.15000000e+00;-1.19971891e-01;5.03393218e-02;9.91202591e-01
6.16000000e+00;-1.19462453e-01;5.20322707e-02;9.91264339e-01
6.17000000e+00;-1.18936072e-01;5.37367158e-02;9.91325791e-01
6.18000000e+00;-1.18392632e-01;5.54526074e-02;9.91386947e-01
6.19000000e+00;-1.17832021e-01;5.71798944e-02;9.91447810e-01
6.20000000e+00;-1.17254124e-01;5.89185243e-02;9.91508379e-01
6.21000000e+00;-1.16658828e-01;6.06684430e-02;9.91568656e-01
6.22000000e+00;-1.16046022e-01;6.24295952e-02;9.91628643e-01
6.23000000e+00;-1.15415592e-01;6.42019238e-02;9.91688339e-01
6.24000000e+00;-1.14767428e-01;6.59853707e-02;9.91747746e-01
6.25000000e+00;-1.14101420e-01;6.77798758e-02;9.91806866e-01
6.26000000e+00;-1.13417456e-01;6.95853780e-02;9.91865699e-01
6.27000000e+00;-1.12715427e-01;7.14018142e-02;9.91924245e-01
6.28000000e+00;-1.11995226e-01;7.32291202e-02;9.91982507e-01
6.29000000e+00;-1.11256743e-01;7.50672301e-02;9.92040485e-01
6.30000000e+00;-1.10499870e-01;7.69160763e-02;9.92098181e-01
6.31000000e+00;-1.09724502e-01;7.87755899e-02;9.92155594e-01
6.32000000e+00;-1.08930531e-01;8.06457003e-02;9.92212726e-01
6.33000000e+00;-1.08117853e-01;8.25263353e-02;9.92269579e-01
6.34000000e+00;-1.07286363e-01;8.44174212e-02;9.92326153e-01
6.35000000e+00;-1.06435956e-01;8.63188826e-02;9.92382449e-01
6.36000000e+00;-1.05566530e-01;8.82306424e-02;9.92438467e-01
6.37000000e+00;-1.04677981e-01;9.01526221e-02;9.92494210e-01
6.38000000e+00;-1.03770209e-01;9.20847412e-02;9.92549678e-01
6.39000000e+00;-1.02843113e-01;9.40269178e-02;9.92604872e-01
6.40000000e+00;-1.01896592e-01;9.59790681e-02;9.92659792e-01
6.41000000e+00;-1.00930547e-01;9.79411068e-02;9.92714441e-01
6.42000000e+00;-9.99448801e-02;9.99129467e-02;9.92768818e-01
6.43000000e+00;-9.89394938e-02;1.01894499e-01;9.92822925e-01
6.44000000e+00;-9.79142915e-02;1.03885673e-01;9.92876763e-01
6.45000000e+00;-9.68691775e-02;1.05886376e-01;9.92930332e-01
6.46000000e+00;-9.58040570e-02;1.07896513e-01;9.92983633e-01
6.47000000e+00;-9.47188365e-02;1.09915990e-01;9.93036668e-01
6.48000000e+00;-9.36134230e-02;1.11944707e-01;9.93089438e-01
6.49000000e+00;-9.24877247e-02;1.13982566e-01;9.93141942e-01
6.50000000e+00;-9.13416509e-02;1.16029464e-01;9.93194183e-01
6.51000000e+00;-9.01751117e-02;1.18085297e-01;9.93246161e-01
6.52000000e+00;-8.89880185e-02;1.20149961e-01;9.93297877e-01
6.53000000e+00;-8.77802835e-02;1.22223347e-01;9.93349332e-01
6.54000000e+00;-8.65518201e-02;1.24305346e-01;9.93400526e-01
6.55000000e+00;-8.53025430e-02;1.26395846e-01;9.93451461e-01
6.56000000e+00;-8.40323676e-02;1.28494735e-01;9.93502138e-01
6.57000000e+00;-8.27412107e-02;1.30601895e-01;9.93552557e-01
6.58000000e+00;-8.14289904e-02;1.32717210e-01;9.93602719e-01
6.59000000e+00;-8.00956256e-02;1.34840560e-01;9.93652625e-01
6.60000000e+00;-7.87410368e-02;1.36971823e-01;9.93702276e-01
6.61000000e+00;-7.73651454e-02;1.39110873e-01;9.93751674e-01
6.62000000e+00;-7.59678743e-02;1.41257586e-01;9.93800818e-01
6.63000000e+00;-7.45491476e-02;1.43411833e-01;9.93849709e-01
6.64000000e+00;-7.31088906e-02;1.45573481e-01;9.93898349e-01
6.65000000e+00;-7.16470299e-02;1.47742400e-01;9.93946738e-01
6.66000000e+00;-7.01634936e-02;1.49918452e-01;9.93994877e-01
6.67000000e+00;-6.86582111e-02;1.52101500e-01;9.94042768e-01
6.68000000e+00;-6.71311132e-02;1.54291403e-01;9.94090410e-01
6.69000000e+00;-6.55821319e-02;1.56488020e-01;9.94137804e-01
6.70000000e+00;-6.40112010e-02;1.58691204e-01;9.94184952e-01
6.71000000e+00;-6.24182554e-02;1.60900809e-01;9.94231855e-01
6.72000000e+00;-6.08032318e-02;1.63116683e-01;9.94278512e-01
6.73000000e+00;-5.91660682e-02;1.65338675e-01;9.94324926e-01
6.74000000e+00;-5.75067042e-02;1.67566628e-01;9.94371096e-01
6.75000000e+00;-5.58250809e-02;1.69800385e-01;9.94417023e-01
6.76000000e+00;-5.41211411e-02;1.72039785e-01;9.94462709e-01
6.77000000e+00;-5.23948292e-02;1.74284664e-01;9.94508154e-01
6.78000000e+00;-5.06460912e-02;1.76534857e-01;9.94553359e-01
6.79000000e+00;-4.88748747e-02;1.78790194e-01;9.94598325e-01
6.80000000e+00;-4.70811292e-02;1.81050504e-01;9.94643052e-01
6.81000000e+00;-4.52648057e-02;1.83315611e-01;9.94687541e-01
6.82000000e+00;-4.34258570e-02;1.85585338e-01;9.94731794e-01
6.83000000e+00;-4.15642379e-02;1.87859504e-01;9.94775810e-01
6.84000000e+00;-3.96799048e-02;1.90137926e-01;9.94819591e-01
6.85000000e+00;-3.77728160e-02;1.92420417e-01;9.94863137e-01
6.86000000e+00;-3.58429317e-02;1.94706786e-01;9.94906450e-01
6.87000000e+00;-3.38902139e-02;1.96996842e-01;9.94949529e-01
6.88000000e+00;-3.19146268e-02;1.99290387e-01;9.94992376e-01
6.89000000e+00;-2.99161362e-02;2.01587223e-01;9.95034992e-01
6.90000000e+00;-2.78947102e-02;2.03887146e-01;9.95077377e-01
6.91000000e+00;-2.58503189e-02;2.06189951e-01;9.95119532e-01
6.92000000e+00;-2.37829344e-02;2.08495427e-01;9.95161457e-01
6.93000000e+00;-2.16925309e-02;2.10803362e-01;9.95203154e-01
6.94000000e+00;-1.95790847e-02;2.13113540e-01;9.95244623e-01
6.95000000e+00;-1.74425744e-02;2.15425741e-01;9.95285865e-01
6.96000000e+00;-1.52829807e-02;2.17739740e-01;9.95326881e-01
6.97000000e+00;-1.31002867e-02;2.20055311e-01;9.95367671e-01
6.98000000e+00;-1.08944775e-02;2.22372223e-01;9.95408236e-01
6.99000000e+00;-8.66554086e-03;2.24690242e-01;9.95448577e-01
7.00000000e+00;-6.41346664e-03;2.27009128e-01;9.95488695e-01
7.01000000e+00;-4.13824720e-03;2.29328640e-01;9.95528590e-01
7.02000000e+00;-1.83987734e-03;2.31648531e-01;9.95568263e-01
7.03000000e+00;4.81645706e-04;2.33968552e-01;9.95607715e-01
7.04000000e+00;2.82632216e-03;2.36288447e-01;9.95646946e-01
7.05000000e+00;5.19414970e-03;2.38607960e-01;9.95685957e-01
7.06000000e+00;7.58512342e-03;2.40926827e-01;9.95724749e-01
7.07000000e+00;9.99923576e-03;2.43244782e-01;9.95763323e-01
7.08000000e+00;1.24364765e-02;2.45561555e-01;9.95801679e-01
7.09000000e+00;1.48968327e-02;2.47876871e-01;9.95839818e-01
7.10000000e+00;1.73802886e-02;2.50190450e-01;9.95877740e-01
7.11000000e+00;1.98868258e-02;2.52502009e-01;9.95915447e-01
7.12000000e+00;2.24164229e-02;2.54811260e-01;9.95952938e-01
7.13000000e+00;2.49690556e-02;2.57117909e-01;9.95990216e-01
7.14000000e+00;2.75446967e-02;2.59421661e-01;9.96027280e-01
7.15000000e+00;3.01433161e-02;2.61722214e-01;9.96064130e-01
7.16000000e+00;3.27648805e-02;2.64019261e-01;9.96100769e-01
7.17000000e+00;3.54093537e-02;2.66312491e-01;9.96137196e-01
7.18000000e+00;3.80766963e-02;2.68601589e-01;9.96173412e-01
7.19000000e+00;4.07668657e-02;2.70886235e-01;9.96209417e-01
7.20000000e+00;4.34798161e-02;2.73166102e-01;9.96245213e-01
7.21000000e+00;4.62154984e-02;2.75440862e-01;9.96280800e-01
7.22000000e+00;4.89738603e-02;2.77710178e-01;9.96316179e-01
7.23000000e+00;5.17548460e-02;2.79973712e-01;9.96351350e-01
7.24000000e+00;5.45583965e-02;2.82231117e-01;9.96386314e-01
7.25000000e+00;5.73844490e-02;2.84482044e-01;9.96421072e-01
7.26000000e+00;6.02329374e-02;2.86726138e-01;9.96455624e-01
7.27000000e+00;6.31037921e-02;2.88963039e-01;9.96489971e-01
7.28000000e+00;6.59969398e-02;2.91192380e-01;9.96524113e-01
7.29000000e+00;6.89123034e-02;2.93413792e-01;9.96558052e-01
7.30000000e+00;7.18498022e-02;2.95626898e-01;9.96591787e-01
7.31000000e+00;7.48093518e-02;2.97831317e-01;9.96625320e-01
7.32000000e+00;7.77908639e-02;3.00026663e-01;9.96658651e-01
7.33000000e+00;8.07942463e-02;3.02212544e-01;9.96691781e-01
7.34000000e+00;8.38194029e-02;3.04388563e-01;9.96724710e-01
7.35000000e+00;8.68662336e-02;3.06554316e-01;9.96757439e-01
7.36000000e+00;8.99346342e-02;3.08709397e-01;9.96789969e-01
7.37000000e+00;9.30244964e-02;3.10853391e-01;9.96822299e-01
